number,text,filename
1738,Ich empfehle den,1738.mp3
1739,Ich fahre mit,1739.mp3
1740,Ich finde ihn,1740.mp3
1741,Ich frage dich,1741.mp3
1742,Ich habe Fieber,1742.mp3
1743,Ich habe gearbeitet,1743.mp3
1744,Ich habe Geburtstag,1744.mp3
1745,ich habe gehabt,1745.mp3
1746,Ich habe geschlafen,1746.mp3
1747,Ich habe Husten,1747.mp3
1748,Ich habe Kopfschmerzen,1748.mp3
1749,Ich habe mein,1749.mp3
1750,Ich habe Übergewicht,1750.mp3
1751,Ich hatte Hunger,1751.mp3
1752,Ich hatte Zeit,1752.mp3
1753,Ich heiße Bilal,1753.mp3
1754,Ich heiße Priyanka,1754.mp3
1755,Ich helfe dem,1755.mp3
1756,Ich hätte gern,1756.mp3
1757,Ich kann Deutsch,1757.mp3
1758,Ich kann nicht,1758.mp3
1759,Ich kaufe ein,1759.mp3
1760,Ich kaufe eine,1760.mp3
1761,Ich kaufe einen,1761.mp3
1762,Ich kenne Berlin,1762.mp3
1763,Ich komme aus,1763.mp3
1764,Ich lerne Deutsch,1764.mp3
1765,Ich liebe dich,1765.mp3
1766,Ich liebe meine,1766.mp3
1767,Ich mache Sport,1767.mp3
1768,Ich mag den,1768.mp3
1769,Ich mag Reis,1769.mp3
1770,Ich mag Tee,1770.mp3
1771,Ich muss arbeiten,1771.mp3
1772,Ich möchte das,1772.mp3
1773,Ich möchte eine,1773.mp3
1774,Ich möchte einen,1774.mp3
1775,Ich möchte kaufen,1775.mp3
1776,Ich möchte Reis,1776.mp3
1777,Ich nicht verstehe,1777.mp3
1778,Ich sehe den,1778.mp3
1779,Ich sehe meinen,1779.mp3
1780,Ich spiele Fußball,1780.mp3
1781,Ich spielen Fußball,1781.mp3
1782,Ich spreche Deutsch,1782.mp3
1783,Ich spreche Deutsche,1783.mp3
1784,Ich trinke den,1784.mp3
1785,Ich verstehe dich,1785.mp3
1786,Ich verstehe jetzt,1786.mp3
1787,Ich verstehe nicht,1787.mp3
1788,Ich war müde,1788.mp3
1789,Ich weiß das,1789.mp3
1790,Ich weiß nicht,1790.mp3
1791,Ich will tanzen!,1791.mp3
1792,Ich wohne Mirpurkhas,1792.mp3
1793,Ihr arbeitet heute,1793.mp3
1794,"Ihr Familienname, bitte!",1794.mp3
1795,Ihr seid gekommen,1795.mp3
1796,Ihr seid Kinder?,1796.mp3
1797,in dem im,1797.mp3
1798,in dem Park,1798.mp3
1799,in den Bus,1799.mp3
1800,in den Ferien,1800.mp3
1801,in den Geschäften,1801.mp3
1802,in der Küche,1802.mp3
1803,in der Nacht,1803.mp3
1804,in der Schule,1804.mp3
1805,in meinem Zimmer,1805.mp3
1806,in meiner Küche,1806.mp3
1807,In meiner Wohnung,1807.mp3
1808,in Urlaub fahren,1808.mp3
1809,in zweiter Position,1809.mp3
1810,Ist das ?,1810.mp3
1811,Ist Deutsch schwer?,1811.mp3
1812,Ist es groß?,1812.mp3
1813,Ist es neu?,1813.mp3
1814,Ist Sabine Lehrerin?,1814.mp3
1815,Ist sie nett?,1815.mp3
1816,It is foggy,1816.mp3
1817,It is pleasant,1817.mp3
1818,"Ja, ich verstehe",1818.mp3
1819,"Ja, in Linz",1819.mp3
1820,"Ja, kein Problem",1820.mp3
1821,"Ja, sehr gern!",1821.mp3
1822,Jetzt verstehe ich,1822.mp3
1823,Kann ich einen,1823.mp3
1824,Kein Problem. Danke!,1824.mp3
1825,Kein Problem. Tschüs!,1825.mp3
1826,kennen hat gekannt,1826.mp3
1827,Kennst du sie,1827.mp3
1828,Kochen Sie selbst?,1828.mp3
1829,"Koffer, Strand, Hotel",1829.mp3
1830,kommen ist gekommen,1830.mp3
1831,"kommen, wohnen, heißen",1831.mp3
1832,"kommst, wohnst, machst",1832.mp3
1833,kurz nach acht,1833.mp3
1834,kurz vor acht,1834.mp3
1835,"Lehrerin, Schülerin, Studentin",1835.mp3
1836,lesen sie liest,1836.mp3
1837,Lesen und Musikhören,1837.mp3
1838,Liebe Grüße Bilal,1838.mp3
1839,"links, rechts, geradeaus",1839.mp3
1840,machen hat gemacht,1840.mp3
1841,Magst du ?,1841.mp3
1842,Magst du Fisch?,1842.mp3
1843,man darf nicht,1843.mp3
1844,Man kauft ein,1844.mp3
1845,man muss nicht,1845.mp3
1846,mein e Familie,1846.mp3
1847,Mein Name ist,1847.mp3
1848,meine Eltern sind,1848.mp3
1849,Meine Hobbys sind,1849.mp3
1850,Meine Nummer ist,1850.mp3
1851,Mir tut der,1851.mp3
1852,"mir, dir, Ihnen",1852.mp3
1853,mit dem Bus,1853.mp3
1854,mit dem Zug,1854.mp3
1855,mit der Bahn,1855.mp3
1856,mit der Straßenbahn,1856.mp3
1857,mit der U-Bahn,1857.mp3
1858,Mit freundlichen Grüßen,1858.mp3
1859,mit seinen Hund,1859.mp3
1860,"mitbringen, einkaufen, anrufen",1860.mp3
1861,mitkommen ist mitgekommen,1861.mp3
1862,Montag 3 Uhr,1862.mp3
1863,Montag 9 Uhr,1863.mp3
1864,Möchten Sie Kaffee?,1864.mp3
1865,Möchten Sie Saft?,1865.mp3
1866,Möchten Sie Wasser?,1866.mp3
1867,Möchtest du Saft?,1867.mp3
1868,Mögen Sie Fisch?,1868.mp3
1869,"Natürlich, nimm bitte!",1869.mp3
1870,Natürlich. Kommt sofort,1870.mp3
1871,negative Artikel Objekt,1871.mp3
1872,"Nein, nicht lange!",1872.mp3
1873,Nein. Und Sie?,1873.mp3
1874,neununddreißig einundvierzig fünfundvierzig,1874.mp3
1875,nicht so gern,1875.mp3
1876,nicht so gut,1876.mp3
1877,nur am Samstag,1877.mp3
1878,Nur für Kunden,1878.mp3
1879,nur mit Ausweis,1879.mp3
1880,"Okay, ich warte",1880.mp3
1881,"Okay, kommt sofort!",1881.mp3
1882,Ordnen Sie zu,1882.mp3
1883,pleasent fobgy clerify,1883.mp3
1884,Raten kostet nichts,1884.mp3
1885,Rauchen Sie nicht!,1885.mp3
1886,recommand narrade misunderstan,1886.mp3
1887,reservieren hat reserviert,1887.mp3
1888,Ruf mich an!,1888.mp3
1889,Rückenschemerzen Hulsschmerzen Ratschalag,1889.mp3
1890,"s, -ß, -z",1890.mp3
1891,Sabine ist ledig,1891.mp3
1892,Sabine ist Lehrerin,1892.mp3
1893,scheinen sie scheint,1893.mp3
1894,Schließen Sie bitte,1894.mp3
1895,Schmeckt es dir?,1895.mp3
1896,Schön! Bis später!,1896.mp3
1897,Schönen Tag noch!,1897.mp3
1898,Schüler oder Student?,1898.mp3
1899,sehen haben besuchen,1899.mp3
1900,"Sehr gut, Priyanka!",1900.mp3
1901,Sei! Seien Sie!,1901.mp3
1902,Seid ihr glücklich?,1902.mp3
1903,sein Sie sind,1903.mp3
1904,seit 2 Jahren,1904.mp3
1905,Seit drei Tagen,1905.mp3
1906,sich scheiden lassen,1906.mp3
1907,sie ihr Fernseher,1907.mp3
1908,Sie ist Analystin,1908.mp3
1909,Sie ist dick,1909.mp3
1910,Sie ist dünn,1910.mp3
1911,Sie ist groß,1911.mp3
1912,Sie ist Italienerin,1912.mp3
1913,Sie ist klein,1913.mp3
1914,Sie ist Schülerin,1914.mp3
1915,Sie lernt Deutsch,1915.mp3
1916,Sie liest ein,1916.mp3
1917,Sie möchte den,1917.mp3
1918,Sie müssen eine,1918.mp3
1919,Sie sind verheiratet,1919.mp3
1920,Sie spielen Fußball,1920.mp3
1921,Sie spricht Deutsch,1921.mp3
1922,"Sie, Ihr, Ihnen",1922.mp3
1923,Sind das ?,1923.mp3
1924,Sind das Sterne?,1924.mp3
1925,Sind Sie verheiratet?,1925.mp3
1926,so um acht,1926.mp3
1927,Spielen Sie ?,1927.mp3
1928,Spielen Sie Fußball?,1928.mp3
1929,Spielst du Fußball?,1929.mp3
1930,sprechen du sprichst,1930.mp3
1931,Sprechen Sie Deutsch?,1931.mp3
1932,Sprechen Sie Italienisch?,1932.mp3
1933,Sprechst du ?,1933.mp3
1934,Sprichst du ?,1934.mp3
1935,Sprichst du Deutsch?,1935.mp3
1936,Sprichst du Italienisch?,1936.mp3
1937,spricht isst nimmt,1937.mp3
1938,stehen hat gestanden,1938.mp3
1939,"Super, bis dann!",1939.mp3
1940,Tee oder Kaffee?,1940.mp3
1941,telefonieren hat telefoniert,1941.mp3
1942,Termin bei Doktor,1942.mp3
1943,Tschüs! Bis später!,1943.mp3
1944,Um acht Uhr,1944.mp3
1945,Und der Süden?,1945.mp3
1946,und habe Fieber,1946.mp3
1947,Und jetzt informell,1947.mp3
1948,Und was noch?,1948.mp3
1949,"Urdu, Sindhi, Punjabi",1949.mp3
1950,"Vater, Mutter, Schwester",1950.mp3
1951,Verstehen Sie mich?,1951.mp3
1952,Verstehst du mich?,1952.mp3
1953,Veränderung des Zustands,1953.mp3
1954,vor unserem Haus,1954.mp3
1955,vor zwei Jahren,1955.mp3
1956,W wie Wolke,1956.mp3
1957,Wann fährt der,1957.mp3
1958,Wann kommen Sie?,1958.mp3
1959,Wartest du lange?,1959.mp3
1960,Was esst ihr?,1960.mp3
1961,Was fehlt Ihnen?,1961.mp3
1962,Was ist passiert?,1962.mp3
1963,Was kostet das?,1963.mp3
1964,Was kostet der,1964.mp3
1965,Was lernt sie?,1965.mp3
1966,Was machst du?,1966.mp3
1967,Was möchten Sie?,1967.mp3
1968,Was möchtest du?,1968.mp3
1969,Was sagt er?,1969.mp3
1970,Was siehst du?,1970.mp3
1971,Was studieren Sie?,1971.mp3
1972,Was? Wie bitte?,1972.mp3
1973,Wegen Krankheit geschlossen,1973.mp3
1974,Wegen Umbau geschlossen,1974.mp3
1975,Wegen Urlaub geschlossen,1975.mp3
1976,Wem hilfst du?,1976.mp3
1977,Wen liebst du?,1977.mp3
1978,Wer ist das?,1978.mp3
1979,Wer ist der,1979.mp3
1980,Wie bitte? Neunzig?,1980.mp3
1981,Wie bitte? Zwei?,1981.mp3
1982,Wie heißen Sie?,1982.mp3
1983,Wie heißt du?,1983.mp3
1984,Wie ist das,1984.mp3
1985,Wir antworten dem,1985.mp3
1986,Wir besuchen euch,1986.mp3
1987,Wir danken einer,1987.mp3
1988,Wir essen Biryani,1988.mp3
1989,Wir haben eine,1989.mp3
1990,Wir möchten einen,1990.mp3
1991,Wir möchten Wasser,1991.mp3
1992,Wir sind glücklich,1992.mp3
1993,Wir sprechen Deutsch,1993.mp3
1994,Wir sprichst Deutsch,1994.mp3
1995,Wir wollen einen,1995.mp3
1996,Wir wollen spielen!,1996.mp3
1997,Wo arbeiten Sie?,1997.mp3
1998,Wo arbeitet sie?,1998.mp3
1999,Wo ist ?,1999.mp3
2000,Wo studieren Sie?,2000.mp3
2001,Wo wohnen Sie?,2001.mp3
2002,Wo wohnst du?,2002.mp3
2003,Wo wohnt sie?,2003.mp3
2004,Woher kommen Sie?,2004.mp3
2005,Woher kommst du?,2005.mp3
2006,Woher kommt er?,2006.mp3
2007,Woher kommt sie?,2007.mp3
2008,Woher vs. Wo,2008.mp3
2009,wohnen ich wohne,2009.mp3
2010,Wohnen Sie allein?,2010.mp3
2011,wohnen wir wohnen,2011.mp3
2012,"wohnen, arbeiten, leben",2012.mp3
2013,Wohnung im Parterre,2013.mp3
2014,zehn Uhr achtundzwanzig,2014.mp3
2015,zehndrei zehnzig zweizig,2015.mp3
2016,zu dem zum,2016.mp3
2017,zumachen hat zugemacht,2017.mp3
2018,Zusammen oder getrennt?,2018.mp3
2019,zwanzig vor sieben,2019.mp3
2020,zwei Flaschen Öl,2020.mp3
2021,zwei Tafeln Schokolade,2021.mp3
2022,"zwei, zehn, zwanzig",2022.mp3
2023,zweiundzwanzig Uhr achtundzwanzig,2023.mp3
2024,zwölf Euro fünfzig,2024.mp3
2025,ä ö ü,2025.mp3
2026,Ö wie Öl,2026.mp3
2027,Ö wie Öl?,2027.mp3
2028,ÖSD Zertifikat A1,2028.mp3
2029,"Achtung, Zug fährt ein!",2029.mp3
2030,Afrika Amerika Asien Europa,2030.mp3
2031,"Ah, zwölf. Vielen Dank!",2031.mp3
2032,Alles klar. Vielen Dank!,2032.mp3
2033,Am 26. September geschlossen,2033.mp3
2034,Auf Wiederhören! Bis bald!,2034.mp3
2035,"Auf Wiederhören, Herr Schmidt!",2035.mp3
2036,"Auf Wiedersehen, Frau Klein!",2036.mp3
2037,"Auf Wiedersehen, Herr Wagner!",2037.mp3
2038,"Auf Wiedersehen, Herr Weber!",2038.mp3
2039,bei regelmäßige n Verben,2039.mp3
2040,Beigen Sie rehcts ab!,2040.mp3
2041,Betreten der Baustelle verboten!,2041.mp3
2042,Biegen Sie links ab!,2042.mp3
2043,Biegen Sie rechts ab!,2043.mp3
2044,bis Montag 3 Uhr,2044.mp3
2045,Bitte die Treppe benutzen!,2045.mp3
2046,Bitte kommen Sie mit!,2046.mp3
2047,Bitte nehmen Sie Platz!,2047.mp3
2048,Bitte schließen Sie die,2048.mp3
2049,Bitte schön. Gute Nacht!,2049.mp3
2050,Danke Schön! Danke schön!,2050.mp3
2051,Danke schön! Zimmer vierundzwanzig,2051.mp3
2052,Danke! Jetzt verstehe ich,2052.mp3
2053,"Danke, gut. Und dir?",2053.mp3
2054,"Danke, gut. Und Ihnen?",2054.mp3
2055,Dann sehe ich fern,2055.mp3
2056,Darf ich bitte zahlen?,2056.mp3
2057,Darf ich noch ein,2057.mp3
2058,Darf man hier rauchen?,2058.mp3
2059,Das Auto ist schnell,2059.mp3
2060,Das Buch gehört mir,2060.mp3
2061,das Essen mein Lieblingsessen,2061.mp3
2062,Das Handy ist neu,2062.mp3
2063,Das ist ein Bleistift,2063.mp3
2064,Das ist ein Bruder,2064.mp3
2065,Das ist ein Kuli,2065.mp3
2066,Das ist ein Mann,2066.mp3
2067,Das ist ein Stuhl,2067.mp3
2068,Das ist kein Kuli,2068.mp3
2069,Das ist kein Mann,2069.mp3
2070,Das ist mein Bruder,2070.mp3
2071,Das ist mein Fernseher,2071.mp3
2072,Das ist mein Mann,2072.mp3
2073,Das ist meine Familie,2073.mp3
2074,Das ist unser Buch,2074.mp3
2075,Das Kleid gefällt mir,2075.mp3
2076,Das macht neunundneunzig Euro,2076.mp3
2077,das schön e Wetter,2077.mp3
2078,Das sind keine Sterne,2078.mp3
2079,Das sind unsere Bücher,2079.mp3
2080,das wetter das Wetter,2080.mp3
2081,Das Wetter ist schön,2081.mp3
2082,Das Wetter war schön,2082.mp3
2083,das Wochenende am Wochenende,2083.mp3
2084,"den Kindern, den Männern",2084.mp3
2085,denn ich bin krank,2085.mp3
2086,"der Apfel, das Lineal",2086.mp3
2087,Der Blutdruck ist hoch,2087.mp3
2088,der Bogen die Bögen,2088.mp3
2089,Der Bus hält hier,2089.mp3
2090,der Deutsche die Deutsche,2090.mp3
2091,der erst e Juli,2091.mp3
2092,Der Film ist lang,2092.mp3
2093,Der Film ist langsam,2093.mp3
2094,der Gast die Gäste,2094.mp3
2095,Der Himmel ist blau,2095.mp3
2096,der Kassierer die Kassiererin,2096.mp3
2097,der Kellner die Kellnerin,2097.mp3
2098,"der Kellner, die Kellnerin",2098.mp3
2099,Der Kuli ist rot,2099.mp3
2100,der Kunde die Kundin,2100.mp3
2101,Der Mann ist glücklich,2101.mp3
2102,der Pakistaner die Pakistaner,2102.mp3
2103,Der Pullover ist blau,2103.mp3
2104,der Regenbogen die Regenbögen,2104.mp3
2105,der Rücken die Rückenschmerzen,2105.mp3
2106,Der Tisch ist alt,2106.mp3
2107,Der Wievielte ist heute?,2107.mp3
2108,der Wochenende die Norden,2108.mp3
2109,der Zahn die Zahnschmerzen,2109.mp3
2110,der Österreicher die Österreicher,2110.mp3
2111,Die Autos sind schnell,2111.mp3
2112,Die Blätter sind grün,2112.mp3
2113,die Farbe meine Lieblingsfarbe,2113.mp3
2114,Die Ferien waren toll,2114.mp3
2115,Die Frau hört Musik,2115.mp3
2116,Die Frau trinkt Wein,2116.mp3
2117,"die Kundinnen, die Kassiererinnen",2117.mp3
2118,Die Küche ist groß,2118.mp3
2119,die Lehrerin die Lehrerinnen,2119.mp3
2120,Die Möbel sind neu,2120.mp3
2121,die Obst- und Gemüseabteilung,2121.mp3
2122,die Pakistanerin die Pakistanerinnen,2122.mp3
2123,Die Sonne scheint heute,2123.mp3
2124,Die Tasche ist schwer,2124.mp3
2125,"die USA, die Niederlande",2125.mp3
2126,Die Wohnung ist klein,2126.mp3
2127,du arbeitst er antwortt,2127.mp3
2128,Du fährst nach Lahore,2128.mp3
2129,du habst er habt,2129.mp3
2130,"Du kommst morgen, oder?",2130.mp3
2131,Du nehmst den Bus,2131.mp3
2132,Du nimmst den Bus,2132.mp3
2133,Du sprechst Du sprichst,2133.mp3
2134,Du sprichst gut Deutsch,2134.mp3
2135,"du sprichst, er spricht",2135.mp3
2136,Du wohnst in Lahore,2136.mp3
2137,"ein Auto, eine Tochter",2137.mp3
2138,ein ge kauft eingekauft,2138.mp3
2139,"einen Hund, einen Moment",2139.mp3
2140,"einkaufen, mitbringen, mitnehmen, aufmachen",2140.mp3
2141,Er arbeitet bei Siemens,2141.mp3
2142,Er hat alles erklärt,2142.mp3
2143,Er komme Er arbeit,2143.mp3
2144,Er kommt aus Pakistan,2144.mp3
2145,Er muss heute arbeiten,2145.mp3
2146,Er ruft seinen Freund,2146.mp3
2147,er trinkt sie liest,2147.mp3
2148,Er tritt den Ball,2148.mp3
2149,Er versteht mich gut,2149.mp3
2150,Ergänzen Sie das Formular,2150.mp3
2151,Es blitzt und donnert,2151.mp3
2152,Es geht mir gut,2152.mp3
2153,Es gibt drei Stühle,2153.mp3
2154,Es gibt eine Suppe,2154.mp3
2155,Es gibt einen Parkplatz,2155.mp3
2156,Es gibt einen Stuhl,2156.mp3
2157,Es gibt keinen Bus,2157.mp3
2158,Es gibt keinen Parkplatz,2158.mp3
2159,Es gibt vier Zimmer,2159.mp3
2160,Es gibt zwei Parks,2160.mp3
2161,Es ist acht Uhr,2161.mp3
2162,Es ist halb neun,2162.mp3
2163,Es ist schlechtes Wetter,2163.mp3
2164,Es ist schreckliches Wetter,2164.mp3
2165,Es ist schönes Wetter,2165.mp3
2166,Es ist zwanzig Uhr,2166.mp3
2167,Es tut mir leid,2167.mp3
2168,frei verboten geschlossen gratis,2168.mp3
2169,Für wie viele Personen?,2169.mp3
2170,ge arbeit et gearbeitet,2170.mp3
2171,ge mach t gemacht,2171.mp3
2172,ge trunk en getrunken,2172.mp3
2173,"geben, kaufen, schenken, zeigen",2173.mp3
2174,Geh sofort nach Hause!,2174.mp3
2175,Geht es um ?,2175.mp3
2176,gern lieber am liebsten,2176.mp3
2177,Gesten der nebil übernachlen,2177.mp3
2178,Gestern gab es keine,2178.mp3
2179,Gestern hat es geregnet,2179.mp3
2180,Gestern war ich müde,2180.mp3
2181,Gibt es einen Arzt?,2181.mp3
2182,Gibt es einen Bahnhof?,2182.mp3
2183,Gibt es hier eine,2183.mp3
2184,Grüß Gott! Herr Bauer?,2184.mp3
2185,Gut! Sind Sie glücklich?,2185.mp3
2186,Gut. Sind Sie verheiratet?,2186.mp3
2187,Gute Nacht! Bis bald!,2187.mp3
2188,Guten Abend! Zimmer zwölf,2188.mp3
2189,"Guten Abend, Herr Neumann!",2189.mp3
2190,Guten Nacht! Gute Tag!,2190.mp3
2191,gültig ab 10. Jänner,2191.mp3
2192,gültig bis 31. Dezember,2192.mp3
2193,Haben Sie bitte Geduld!,2193.mp3
2194,Haben Sie einen Hund?,2194.mp3
2195,Haben Sie einen Moment?,2195.mp3
2196,Haben Sie viel Freizeit?,2196.mp3
2197,Hallo Max! Wie geht's?,2197.mp3
2198,Hallo! Ich heiße Ayesha,2198.mp3
2199,Hallo! Seid ihr glücklich?,2199.mp3
2200,Hallo! Wer ist das?,2200.mp3
2201,Hallo! Wie heißt du?,2201.mp3
2202,Hallo! Woher kommst du?,2202.mp3
2203,"Hallo, Ayesha! Wie geht's?",2203.mp3
2204,Hast du dich verletzt?,2204.mp3
2205,Hast du eine Freundin?,2205.mp3
2206,Hat es Ihnen geschmeckt?,2206.mp3
2207,Hat Maria eine Tochter?,2207.mp3
2208,Heute bin ich müde,2208.mp3
2209,Heute Geburtstag ich habe,2209.mp3
2210,Heute gibt es Fisch,2210.mp3
2211,Heute gibt es keine,2211.mp3
2212,Heute habe ich Geburtstag,2212.mp3
2213,Heute ich bin müde,2213.mp3
2214,Heute ist mein Geburtstag,2214.mp3
2215,Hier gibt es einen,2215.mp3
2216,Hier ist die Speisekarte,2216.mp3
2217,Hier ist Julia Braun,2217.mp3
2218,Hier ist kein Zutritt,2218.mp3
2219,Hier kann man parken,2219.mp3
2220,Hier spricht man Deutsch,2220.mp3
2221,"Hier, bitte! Stimmt so!",2221.mp3
2222,Hunde an die Leine!,2222.mp3
2223,Hören Sie den Text,2223.mp3
2224,Ich arbeite jeden Tag,2224.mp3
2225,Ich bekomme einen Brief,2225.mp3
2226,Ich bin 2006 geboren,2226.mp3
2227,Ich bin aus Brasilien,2227.mp3
2228,Ich bin beim Arzt,2228.mp3
2229,Ich bin eine Pakistanerin,2229.mp3
2230,Ich bin früh aufgewacht,2230.mp3
2231,Ich bin Geburtstag heute,2231.mp3
2232,Ich bin gestern aufgestanden,2232.mp3
2233,Ich bin heute müde,2233.mp3
2234,Ich bin im Supermarkt,2234.mp3
2235,Ich bin Julia Braun,2235.mp3
2236,Ich bin kein verheiratet,2236.mp3
2237,Ich bin nicht verheiratet,2237.mp3
2238,Ich bin Thomas Weber,2238.mp3
2239,Ich bin zu Hause,2239.mp3
2240,Ich brauche ein Medikament,2240.mp3
2241,Ich drucke das Formular,2241.mp3
2242,Ich drucke das Foto,2242.mp3
2243,Ich drücke den Knopf,2243.mp3
2244,Ich esse gern Gemüse,2244.mp3
2245,Ich esse gern Reis,2245.mp3
2246,Ich esse lieber Reis,2246.mp3
2247,Ich fahre mit dem,2247.mp3
2248,Ich finde das gut,2248.mp3
2249,Ich finde ihn nett,2249.mp3
2250,Ich finde Michael ihn,2250.mp3
2251,Ich fliege nach Wien,2251.mp3
2252,Ich fliege nach Österreich,2252.mp3
2253,Ich gebe es ihr,2253.mp3
2254,Ich gebe meinem Baby,2254.mp3
2255,Ich gebe meinem Mann,2255.mp3
2256,Ich gebe meinen Kindern,2256.mp3
2257,Ich gebe meiner Tochter,2257.mp3
2258,Ich gehe ins Kino,2258.mp3
2259,Ich gehe nach Hause,2259.mp3
2260,Ich gehe zu Fuß,2260.mp3
2261,Ich gehe zum Arzt,2261.mp3
2262,Ich gehe zum Supermarkt,2262.mp3
2263,Ich habe ein Auto,2263.mp3
2264,Ich habe eine Erkältung,2264.mp3
2265,Ich habe eine Schwester,2265.mp3
2266,Ich habe einen Bruder,2266.mp3
2267,Ich habe gestern aufgestanden,2267.mp3
2268,Ich habe heute Geburtstag,2268.mp3
2269,Ich habe keine Geschwister,2269.mp3
2270,Ich habe keine Kinder,2270.mp3
2271,Ich habe keine Zeit,2271.mp3
2272,Ich habe mich verletzt,2272.mp3
2273,Ich habe mir das,2273.mp3
2274,Ich habe Reis gegessen,2274.mp3
2275,Ich habe sechzehn Jahre,2275.mp3
2276,Ich habe Tee getrunken,2276.mp3
2277,Ich habe Zeit gehabt,2277.mp3
2278,Ich habe zwei Brüder,2278.mp3
2279,Ich habe zwei Schwestern,2279.mp3
2280,Ich hatte keine Zeit,2280.mp3
2281,Ich heiße Anna Klein,2281.mp3
2282,Ich heiße Imran Khan,2282.mp3
2283,Ich helfe dem Kunden,2283.mp3
2284,Ich helfe dem Mann,2284.mp3
2285,Ich helfe den Mann,2285.mp3
2286,Ich helfe der Frau,2286.mp3
2287,Ich hätte gern eine,2287.mp3
2288,Ich hätte gern einen,2288.mp3
2289,Ich höre gern Musik,2289.mp3
2290,Ich kann Deutsch sprechen,2290.mp3
2291,Ich kann dich verstehen,2291.mp3
2292,Ich kaufe eine Hose,2292.mp3
2293,Ich kaufe einen Apfel,2293.mp3
2294,Ich komme aus der,2294.mp3
2295,Ich komme aus Deutschland,2295.mp3
2296,Ich komme aus Hyderabad,2296.mp3
2297,Ich komme aus Indien,2297.mp3
2298,Ich komme aus Pakistan,2298.mp3
2299,Ich komme in Pakistan,2299.mp3
2300,Ich Komme vom Supermakt,2300.mp3
2301,Ich komme vom Supermarkt,2301.mp3
2302,Ich Lebe mich verletzt,2302.mp3
2303,Ich lege mich hin,2303.mp3
2304,ich mag er mag,2304.mp3
2305,Ich muss nach Hause,2305.mp3
2306,Ich möchte eine Pizza,2306.mp3
2307,Ich möchte einen Apfel,2307.mp3
2308,Ich möchte einen Tee,2308.mp3
2309,Ich möchte einen Termin,2309.mp3
2310,Ich möchte keine Pizza,2310.mp3
2311,Ich möchte nicht studieren,2311.mp3
2312,Ich möchte Ärztin werden,2312.mp3
2313,Ich putze für Sie,2313.mp3
2314,Ich sehe den Kunden,2314.mp3
2315,Ich sehe ihn heute,2315.mp3
2316,Ich sehe meinen Bruder,2316.mp3
2317,Ich sehe zwei Personen,2317.mp3
2318,Ich spiele amerikanischen Fußball,2318.mp3
2319,Ich spiele einen Fußball,2319.mp3
2320,Ich spiele gern Fußball,2320.mp3
2321,Ich spiele gern Kricket,2321.mp3
2322,Ich spreche etwas Deutsch,2322.mp3
2323,Ich spreche kein Deutsch,2323.mp3
2324,Ich spreche mit Ali,2324.mp3
2325,Ich spreche mit meinem,2325.mp3
2326,Ich trinke gern Cola,2326.mp3
2327,Ich trinke lieber Kaffee,2327.mp3
2328,Ich verstehe dich gut,2328.mp3
2329,Ich war in Paris,2329.mp3
2330,Ich wohne in Berlin,2330.mp3
2331,Ich wohne in Hyderabad,2331.mp3
2332,Ich wohne in Mirpur-khas,2332.mp3
2333,Ich wohne in Mirpurkhas,2333.mp3
2334,Ich wohne in Wien,2334.mp3
2335,ihr haltet ihr warf,2335.mp3
2336,ihr wohnt in Paris,2336.mp3
2337,im november bis sonntag,2337.mp3
2338,Im Oktober gehe ich,2338.mp3
2339,Im Restaurant bestellen wir,2339.mp3
2340,in ein em Haus,2340.mp3
2341,in ein er Wohnung,2341.mp3
2342,"Isst du auch, Hina?",2342.mp3
2343,Ist das dein Fernseher?,2343.mp3
2344,Ist das ein Kuli?,2344.mp3
2345,Ist das Ihr Fernseher?,2345.mp3
2346,Ist dein Handy neu?,2346.mp3
2347,Ist der Arzt da?,2347.mp3
2348,Ist der Norden kalt?,2348.mp3
2349,"Ja, danke, sehr gut!",2349.mp3
2350,"Ja, das mag ich",2350.mp3
2351,"Ja, ich habe Zeit",2351.mp3
2352,"Jahre, Auto, Kinder, Geburtstag",2352.mp3
2353,Kann ich bitte zahlen?,2353.mp3
2354,Kann man hier parken?,2354.mp3
2355,Kannst du mich verstehen?,2355.mp3
2356,"kaufen, geben, schenken, zeigen",2356.mp3
2357,Kein Ahnung! Gut Besserung!,2357.mp3
2358,"kein Problem, kein Deutsch",2358.mp3
2359,Kein Problem. Auf Wiederhören!,2359.mp3
2360,Kein Zutritt für Unbefugte,2360.mp3
2361,Keine Ahnung. Und dir?,2361.mp3
2362,Kommen Sie aus Pakistan?,2362.mp3
2363,Können Sie bitte ?,2363.mp3
2364,Lesen Sie den Text,2364.mp3
2365,Links sitzt ein Mann,2365.mp3
2366,Mach regelmäßig die Hausaufgabe,2366.mp3
2367,Machen Sie das allein?,2367.mp3
2368,Man bezahlt an der,2368.mp3
2369,Man braucht keinen Ausweis,2369.mp3
2370,Man darf nicht rauchen,2370.mp3
2371,Man geht ins Kino,2371.mp3
2372,man geht zu Fuß,2372.mp3
2373,Man hat viel gegessen,2373.mp3
2374,Man kann hier einkaufen,2374.mp3
2375,Man kann hier parken,2375.mp3
2376,Man muss nichts bezahlen,2376.mp3
2377,Mein Hobby ist Kricket,2377.mp3
2378,Mein Lieblingsessen ist Biryani,2378.mp3
